pac35,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.ComputeFleet.0.1.1.zip;sourceType=sa]Az.ComputeFleet,0.1.1
pac36,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.ComputeSchedule.0.1.1.zip;sourceType=sa]Az.ComputeSchedule,0.1.1
pac37,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.ConfidentialLedger.2.0.0.zip;sourceType=sa]Az.ConfidentialLedger,2.0.0
pac38,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.Confluent.0.3.0.zip;sourceType=sa]Az.Confluent,0.3.0
pac39,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.ConnectedKubernetes.0.15.0.zip;sourceType=sa]Az.ConnectedKubernetes,0.15.0
pac40,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.ConnectedMachine.1.1.1.zip;sourceType=sa]Az.ConnectedMachine,1.1.1
pac41,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.ConnectedNetwork.0.2.0.zip;sourceType=sa]Az.ConnectedNetwork,0.2.0
pac42,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.ConnectedVMware.0.1.3.zip;sourceType=sa]Az.ConnectedVMware,0.1.3
pac43,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.ContainerInstance.4.1.2.zip;sourceType=sa]Az.ContainerInstance,4.1.2
pac44,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.ContainerRegistry.5.0.0.zip;sourceType=sa]Az.ContainerRegistry,5.0.0
pac45,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.CosmosDB.1.19.0.zip;sourceType=sa]Az.CosmosDB,1.19.0
pac46,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.CostManagement.0.4.2.zip;sourceType=sa]Az.CostManagement,0.4.2
pac47,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.CustomLocation.0.2.1.zip;sourceType=sa]Az.CustomLocation,0.2.1
pac48,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.CustomProviders.0.2.0.zip;sourceType=sa]Az.CustomProviders,0.2.0
pac49,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.Dashboard.0.3.0.zip;sourceType=sa]Az.Dashboard,0.3.0
pac50,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.DataBox.0.5.0.zip;sourceType=sa]Az.DataBox,0.5.0
pac51,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.DataBoxEdge.1.2.1.zip;sourceType=sa]Az.DataBoxEdge,1.2.1
pac52,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.Databricks.1.10.1.zip;sourceType=sa]Az.Databricks,1.10.1
pac53,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.Datadog.0.3.0.zip;sourceType=sa]Az.Datadog,0.3.0
pac54,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.DataFactory.1.19.6.zip;sourceType=sa]Az.DataFactory,1.19.6
pac55,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.DataLakeAnalytics.1.1.0.zip;sourceType=sa]Az.DataLakeAnalytics,1.1.0
pac56,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.DataLakeStore.1.5.1.zip;sourceType=sa]Az.DataLakeStore,1.5.1
pac57,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.DataMigration.1.0.0.zip;sourceType=sa]Az.DataMigration,1.0.0
pac58,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.DataProtection.2.8.0.zip;sourceType=sa]Az.DataProtection,2.8.0
pac59,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.DataShare.1.1.1.zip;sourceType=sa]Az.DataShare,1.1.1
pac60,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.DataTransfer.1.0.0.zip;sourceType=sa]Az.DataTransfer,1.0.0
pac61,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.DedicatedHsm.0.4.0.zip;sourceType=sa]Az.DedicatedHsm,0.4.0
pac62,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.DependencyMap.0.1.0.zip;sourceType=sa]Az.DependencyMap,0.1.0
pac63,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.DesktopVirtualization.5.4.1.zip;sourceType=sa]Az.DesktopVirtualization,5.4.1
pac64,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.DevCenter.3.0.0.zip;sourceType=sa]Az.DevCenter,3.0.0
pac65,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.DeviceProvisioningServices.0.10.4.zip;sourceType=sa]Az.DeviceProvisioningServices,0.10.4
pac66,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.DeviceRegistry.1.0.0.zip;sourceType=sa]Az.DeviceRegistry,1.0.0
pac67,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.DeviceUpdate.0.2.0.zip;sourceType=sa]Az.DeviceUpdate,0.2.0
pac68,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.DevTestLabs.1.1.0.zip;sourceType=sa]Az.DevTestLabs,1.1.0
pac69,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.DigitalTwins.0.3.0.zip;sourceType=sa]Az.DigitalTwins,0.3.0
pac70,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.DisconnectedOperations.0.1.0.zip;sourceType=sa]Az.DisconnectedOperations,0.1.0
pac71,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.DiskPool.0.4.0.zip;sourceType=sa]Az.DiskPool,0.4.0
pac72,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.Dns.2.0.0.zip;sourceType=sa]Az.Dns,2.0.0
pac73,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.DnsResolver.1.2.1.zip;sourceType=sa]Az.DnsResolver,1.2.1
pac74,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.DurableTask.0.1.0.zip;sourceType=sa]Az.DurableTask,0.1.0
pac75,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.DynatraceObservability.0.4.0.zip;sourceType=sa]Az.DynatraceObservability,0.4.0
pac76,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.EdgeOrder.0.2.0.zip;sourceType=sa]Az.EdgeOrder,0.2.0
pac77,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.EdgeZones.0.1.2.zip;sourceType=sa]Az.EdgeZones,0.1.2
pac78,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.Elastic.0.3.0.zip;sourceType=sa]Az.Elastic,0.3.0
pac79,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.ElasticSan.1.6.0.zip;sourceType=sa]Az.ElasticSan,1.6.0
pac80,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.EventGrid.2.2.0.zip;sourceType=sa]Az.EventGrid,2.2.0
pac81,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.EventHub.5.4.0.zip;sourceType=sa]Az.EventHub,5.4.0
pac82,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.Fabric.1.0.0.zip;sourceType=sa]Az.Fabric,1.0.0
pac83,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.FirmwareAnalysis.1.0.0.zip;sourceType=sa]Az.FirmwareAnalysis,1.0.0
pac84,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.Fleet.0.2.2.zip;sourceType=sa]Az.Fleet,0.2.2
pac85,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.FluidRelay.0.2.0.zip;sourceType=sa]Az.FluidRelay,0.2.0
pac86,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.FrontDoor.2.0.0.zip;sourceType=sa]Az.FrontDoor,2.0.0
pac87,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.Functions.4.3.0.zip;sourceType=sa]Az.Functions,4.3.0
pac88,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.GraphServices.0.2.0.zip;sourceType=sa]Az.GraphServices,0.2.0
pac89,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.GuestConfiguration.0.12.0.zip;sourceType=sa]Az.GuestConfiguration,0.12.0
pac90,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.HanaOnAzure.0.4.0.zip;sourceType=sa]Az.HanaOnAzure,0.4.0
pac91,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.HDInsight.6.4.0.zip;sourceType=sa]Az.HDInsight,6.4.0
pac92,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.HealthBot.0.2.0.zip;sourceType=sa]Az.HealthBot,0.2.0
pac93,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.HealthcareApis.3.0.0.zip;sourceType=sa]Az.HealthcareApis,3.0.0
pac94,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.HealthDataAIServices.1.0.0.zip;sourceType=sa]Az.HealthDataAIServices,1.0.0
pac95,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.HPCCache.0.1.3.zip;sourceType=sa]Az.HPCCache,0.1.3
pac96,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.ImageBuilder.0.5.0.zip;sourceType=sa]Az.ImageBuilder,0.5.0
pac97,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.ImportExport.0.3.0.zip;sourceType=sa]Az.ImportExport,0.3.0
pac98,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.Informatica.0.1.2.zip;sourceType=sa]Az.Informatica,0.1.2
pac99,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.IotCentral.0.10.3.zip;sourceType=sa]Az.IotCentral,0.10.3
pac100,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.IotHub.2.8.1.zip;sourceType=sa]Az.IotHub,2.8.1
pac101,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.IoTOperationsService.0.1.0.zip;sourceType=sa]Az.IoTOperationsService,0.1.0
pac102,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.KeyVault.6.4.1.zip;sourceType=sa]Az.KeyVault,6.4.1
pac103,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.KubernetesConfiguration.0.8.0.zip;sourceType=sa]Az.KubernetesConfiguration,0.8.0
pac104,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.KubernetesRuntime.0.2.0.zip;sourceType=sa]Az.KubernetesRuntime,0.2.0
pac105,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.Kusto.2.4.0.zip;sourceType=sa]Az.Kusto,2.4.0
pac106,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.LabServices.0.2.0.zip;sourceType=sa]Az.LabServices,0.2.0
pac107,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.LambdaTest.1.0.0.zip;sourceType=sa]Az.LambdaTest,1.0.0
pac108,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.LoadTesting.1.1.1.zip;sourceType=sa]Az.LoadTesting,1.1.1
pac109,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.LogicApp.1.6.0.zip;sourceType=sa]Az.LogicApp,1.6.0
pac110,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.MachineLearning.1.2.0.zip;sourceType=sa]Az.MachineLearning,1.2.0
pac111,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.MachineLearningServices.1.2.0.zip;sourceType=sa]Az.MachineLearningServices,1.2.0
pac112,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.Maintenance.1.5.1.zip;sourceType=sa]Az.Maintenance,1.5.1
pac113,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.ManagedNetworkFabric.0.1.3.zip;sourceType=sa]Az.ManagedNetworkFabric,0.1.3
pac114,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.ManagedServiceIdentity.2.0.0.zip;sourceType=sa]Az.ManagedServiceIdentity,2.0.0
pac115,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.ManagedServices.3.1.2.zip;sourceType=sa]Az.ManagedServices,3.1.2
pac116,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.ManagementPartner.0.7.5.zip;sourceType=sa]Az.ManagementPartner,0.7.5
pac117,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.Maps.0.9.0.zip;sourceType=sa]Az.Maps,0.9.0
pac118,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.MariaDb.0.2.3.zip;sourceType=sa]Az.MariaDb,0.2.3
pac119,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.Marketplace.0.5.2.zip;sourceType=sa]Az.Marketplace,0.5.2
pac120,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.MarketplaceOrdering.2.2.0.zip;sourceType=sa]Az.MarketplaceOrdering,2.2.0
pac121,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.Mdp.0.1.2.zip;sourceType=sa]Az.Mdp,0.1.2
pac122,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.Migrate.2.10.1.zip;sourceType=sa]Az.Migrate,2.10.1
pac123,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.MixedReality.0.3.0.zip;sourceType=sa]Az.MixedReality,0.3.0
pac124,[ps=true;customSource=https://azpspackage.blob.core.windows.net/docs-release/Az.MobileNetwork.0.5.0.zip;sourceType=sa]Az.MobileNetwork,0.5.0

