"Module","ClassName","Target","Severity","ProblemId","Description","Remediation"
"Az.App","Get-AzContainerApp","Get-AzContainerApp","0","2000","The cmdlet 'Get-AzContainerApp' no longer supports the parameter 'PassThru' and no alias was found for the original parameter name.","Add the parameter 'PassThru' back to the cmdlet 'Get-AzContainerApp', or add an alias to the original parameter name."
"Az.App","Get-AzContainerApp","Get-AzContainerApp","0","1050","The parameter set 'Get' for cmdlet 'Get-AzContainerApp' has been removed.","Add parameter set 'Get' back to cmdlet 'Get-AzContainerApp'."
"Az.App","Get-AzContainerApp","Get-AzContainerApp","0","1050","The parameter set 'GetViaIdentity' for cmdlet 'Get-AzContainerApp' has been removed.","Add parameter set 'GetViaIdentity' back to cmdlet 'Get-AzContainerApp'."
"Az.App","Get-AzContainerAppAuthToken","Get-AzContainerAppAuthToken","0","2000","The cmdlet 'Get-AzContainerAppAuthToken' no longer supports the parameter 'PassThru' and no alias was found for the original parameter name.","Add the parameter 'PassThru' back to the cmdlet 'Get-AzContainerAppAuthToken', or add an alias to the original parameter name."
"Az.App","Get-AzContainerAppAuthToken","Get-AzContainerAppAuthToken","0","1050","The parameter set 'Get' for cmdlet 'Get-AzContainerAppAuthToken' has been removed.","Add parameter set 'Get' back to cmdlet 'Get-AzContainerAppAuthToken'."
"Az.App","Get-AzContainerAppAuthToken","Get-AzContainerAppAuthToken","0","1050","The parameter set 'GetViaIdentity' for cmdlet 'Get-AzContainerAppAuthToken' has been removed.","Add parameter set 'GetViaIdentity' back to cmdlet 'Get-AzContainerAppAuthToken'."
"Az.App","Get-AzContainerAppAuthToken","Get-AzContainerAppAuthToken","0","1050","The parameter set '__AllParameterSets' for cmdlet 'Get-AzContainerAppAuthToken' has been removed.","Add parameter set '__AllParameterSets' back to cmdlet 'Get-AzContainerAppAuthToken'."
"Az.App","Get-AzContainerAppDiagnosticRoot","Get-AzContainerAppDiagnosticRoot","0","2000","The cmdlet 'Get-AzContainerAppDiagnosticRoot' no longer supports the parameter 'PassThru' and no alias was found for the original parameter name.","Add the parameter 'PassThru' back to the cmdlet 'Get-AzContainerAppDiagnosticRoot', or add an alias to the original parameter name."
"Az.App","Get-AzContainerAppDiagnosticRoot","Get-AzContainerAppDiagnosticRoot","0","1050","The parameter set 'Get' for cmdlet 'Get-AzContainerAppDiagnosticRoot' has been removed.","Add parameter set 'Get' back to cmdlet 'Get-AzContainerAppDiagnosticRoot'."
"Az.App","Get-AzContainerAppDiagnosticRoot","Get-AzContainerAppDiagnosticRoot","0","1050","The parameter set 'GetViaIdentity' for cmdlet 'Get-AzContainerAppDiagnosticRoot' has been removed.","Add parameter set 'GetViaIdentity' back to cmdlet 'Get-AzContainerAppDiagnosticRoot'."
