"Microsoft.Azure.PowerShell.Cmdlets.Compute.dll","Microsoft.Azure.Commands.Compute.Automation.AddAzureRmContainerServiceAgentPoolProfileCommand","Add-AzContainerServiceAgentPoolProfile","0","1000","The cmdlet 'Add-AzContainerServiceAgentPoolProfile' has been removed and no alias was found for the original cmdlet name.","Add the cmdlet 'Add-AzContainerServiceAgentPoolProfile' back to the module, or add an alias to the original cmdlet name."
"Microsoft.Azure.PowerShell.Cmdlets.Compute.dll","Microsoft.Azure.Commands.Compute.Automation.NewAzureRmContainerServiceConfigCommand","New-AzContainerServiceConfig","0","1000","The cmdlet 'New-AzContainerServiceConfig' has been removed and no alias was found for the original cmdlet name.","Add the cmdlet 'New-AzContainerServiceConfig' back to the module, or add an alias to the original cmdlet name."
"Microsoft.Azure.PowerShell.Cmdlets.Compute.dll","Microsoft.Azure.Commands.Compute.Automation.RemoveAzureRmContainerServiceAgentPoolProfileCommand","Remove-AzContainerServiceAgentPoolProfile","0","1000","The cmdlet 'Remove-AzContainerServiceAgentPoolProfile' has been removed and no alias was found for the original cmdlet name.","Add the cmdlet 'Remove-AzContainerServiceAgentPoolProfile' back to the module, or add an alias to the original cmdlet name."
"Microsoft.Azure.PowerShell.Cmdlets.Compute.dll","Microsoft.Azure.Commands.Compute.Automation.NewAzureRmContainerService","New-AzContainerService","0","1000","The cmdlet 'New-AzContainerService' has been removed and no alias was found for the original cmdlet name.","Add the cmdlet 'New-AzContainerService' back to the module, or add an alias to the original cmdlet name."
"Microsoft.Azure.PowerShell.Cmdlets.Compute.dll","Microsoft.Azure.Commands.Compute.Automation.UpdateAzureRmContainerService","Update-AzContainerService","0","1000","The cmdlet 'Update-AzContainerService' has been removed and no alias was found for the original cmdlet name.","Add the cmdlet 'Update-AzContainerService' back to the module, or add an alias to the original cmdlet name."
"Microsoft.Azure.PowerShell.Cmdlets.Compute.dll","Microsoft.Azure.Commands.Compute.Automation.RemoveAzureRmContainerService","Remove-AzContainerService","0","1000","The cmdlet 'Remove-AzContainerService' has been removed and no alias was found for the original cmdlet name.","Add the cmdlet 'Remove-AzContainerService' back to the module, or add an alias to the original cmdlet name."
"Microsoft.Azure.PowerShell.Cmdlets.Compute.dll","Microsoft.Azure.Commands.Compute.Automation.GetAzureRmContainerService","Get-AzContainerService","0","1000","The cmdlet 'Get-AzContainerService' has been removed and no alias was found for the original cmdlet name.","Add the cmdlet 'Get-AzContainerService' back to the module, or add an alias to the original cmdlet name."
"Microsoft.Azure.PowerShell.Cmdlets.Compute.dll","Microsoft.Azure.Commands.Compute.SetAzureVMCustomScriptExtensionCommand","Set-AzVMCustomScriptExtension","0","3010","The property 'RebootStatus' of type 'Microsoft.Azure.Management.Compute.Models.LastPatchInstallationSummary' has been removed.","Add the property 'RebootStatus' back to type 'Microsoft.Azure.Management.Compute.Models.LastPatchInstallationSummary'."
"Microsoft.Azure.PowerShell.Cmdlets.Compute.dll","Microsoft.Azure.Commands.Compute.SetAzureVMCustomScriptExtensionCommand","Set-AzVMCustomScriptExtension","0","3010","The property 'StartedBy' of type 'Microsoft.Azure.Management.Compute.Models.LastPatchInstallationSummary' has been removed.","Add the property 'StartedBy' back to type 'Microsoft.Azure.Management.Compute.Models.LastPatchInstallationSummary'."
"Microsoft.Azure.PowerShell.Cmdlets.Compute.dll","Microsoft.Azure.Commands.Compute.Automation.InvokeAzureVMPatchAssessmentCommand","Invoke-AzVMPatchAssessment","0","3010","The property 'Kbid' of type 'Microsoft.Azure.Management.Compute.Models.VirtualMachineSoftwarePatchProperties' has been removed.","Add the property 'Kbid' back to type 'Microsoft.Azure.Management.Compute.Models.VirtualMachineSoftwarePatchProperties'."
"Microsoft.Azure.PowerShell.Cmdlets.HDInsight.dll","Microsoft.Azure.Commands.HDInsight.RestartAzureHDInsightHostCommand","Restart-AzHDInsightHost","0","1020","The cmdlet 'Restart-AzHDInsightHost' no longer has output type 'Microsoft.Azure.Management.HDInsight.Models.Cluster'.","Make cmdlet 'Restart-AzHDInsightHost' return type 'Microsoft.Azure.Management.HDInsight.Models.Cluster'."
"Microsoft.Azure.PowerShell.Cmdlets.HDInsight.dll","Microsoft.Azure.Commands.HDInsight.SetAzureHDInsightClusterDiskEncryptionKeyCommand","Set-AzHDInsightClusterDiskEncryptionKey","0","3010","The property 'NetworkSettings' of type 'Microsoft.Azure.Management.HDInsight.Models.ClusterGetProperties' has been removed.","Add the property 'NetworkSettings' back to type 'Microsoft.Azure.Management.HDInsight.Models.ClusterGetProperties'."
"Microsoft.Azure.PowerShell.Cmdlets.KeyVault.dll","Microsoft.Azure.Commands.KeyVault.BackupAzureManagedHsmKey","Backup-AzManagedHsmKey","0","1000","The cmdlet 'Backup-AzManagedHsmKey' has been removed and no alias was found for the original cmdlet name.","Add the cmdlet 'Backup-AzManagedHsmKey' back to the module, or add an alias to the original cmdlet name."
"Microsoft.Azure.PowerShell.Cmdlets.KeyVault.dll","Microsoft.Azure.Commands.KeyVault.GetAzureManagedHsmKey","Get-AzManagedHsmKey","0","1000","The cmdlet 'Get-AzManagedHsmKey' has been removed and no alias was found for the original cmdlet name.","Add the cmdlet 'Get-AzManagedHsmKey' back to the module, or add an alias to the original cmdlet name."
"Microsoft.Azure.PowerShell.Cmdlets.KeyVault.dll","Microsoft.Azure.Commands.KeyVault.RemoveAzureManagedHsm","Remove-AzManagedHsm","0","1000","The cmdlet 'Remove-AzManagedHsm' has been removed and no alias was found for the original cmdlet name.","Add the cmdlet 'Remove-AzManagedHsm' back to the module, or add an alias to the original cmdlet name."
"Microsoft.Azure.PowerShell.Cmdlets.KeyVault.dll","Microsoft.Azure.Commands.KeyVault.RemoveAzureManagedHsmKey","Remove-AzManagedHsmKey","0","1000","The cmdlet 'Remove-AzManagedHsmKey' has been removed and no alias was found for the original cmdlet name.","Add the cmdlet 'Remove-AzManagedHsmKey' back to the module, or add an alias to the original cmdlet name."
"Microsoft.Azure.PowerShell.Cmdlets.KeyVault.dll","Microsoft.Azure.Commands.KeyVault.RestoreAzureManagedHsmKey","Restore-AzManagedHsmKey","0","1000","The cmdlet 'Restore-AzManagedHsmKey' has been removed and no alias was found for the original cmdlet name.","Add the cmdlet 'Restore-AzManagedHsmKey' back to the module, or add an alias to the original cmdlet name."
"Microsoft.Azure.PowerShell.Cmdlets.KeyVault.dll","Microsoft.Azure.Commands.KeyVault.UpdateAzureManagedHsmKey","Update-AzManagedHsmKey","0","1000","The cmdlet 'Update-AzManagedHsmKey' has been removed and no alias was found for the original cmdlet name.","Add the cmdlet 'Update-AzManagedHsmKey' back to the module, or add an alias to the original cmdlet name."
"Microsoft.Azure.PowerShell.Cmdlets.KeyVault.dll","Microsoft.Azure.Commands.KeyVault.SecurityDomain.Cmdlets.BackupSecurityDomain","Backup-AzManagedHsmSecurityDomain","0","1000","The cmdlet 'Backup-AzManagedHsmSecurityDomain' has been removed and no alias was found for the original cmdlet name.","Add the cmdlet 'Backup-AzManagedHsmSecurityDomain' back to the module, or add an alias to the original cmdlet name."
"Microsoft.Azure.PowerShell.Cmdlets.KeyVault.dll","Microsoft.Azure.Commands.KeyVault.SecurityDomain.Cmdlets.RestoreSecurityDomain","Restore-AzManagedHsmSecurityDomain","0","1000","The cmdlet 'Restore-AzManagedHsmSecurityDomain' has been removed and no alias was found for the original cmdlet name.","Add the cmdlet 'Restore-AzManagedHsmSecurityDomain' back to the module, or add an alias to the original cmdlet name."
"Microsoft.Azure.PowerShell.Cmdlets.KeyVault.dll","Microsoft.Azure.Commands.KeyVault.Commands.AddAzureManagedHsmKey","Add-AzManagedHsmKey","0","1000","The cmdlet 'Add-AzManagedHsmKey' has been removed and no alias was found for the original cmdlet name.","Add the cmdlet 'Add-AzManagedHsmKey' back to the module, or add an alias to the original cmdlet name."
"Microsoft.Azure.PowerShell.Cmdlets.KeyVault.dll","Microsoft.Azure.Commands.KeyVault.Commands.BackupAzureManagedHsm","Backup-AzManagedHsm","0","1000","The cmdlet 'Backup-AzManagedHsm' has been removed and no alias was found for the original cmdlet name.","Add the cmdlet 'Backup-AzManagedHsm' back to the module, or add an alias to the original cmdlet name."
"Microsoft.Azure.PowerShell.Cmdlets.KeyVault.dll","Microsoft.Azure.Commands.KeyVault.Commands.RestoreAzureManagedHsm","Restore-AzManagedHsm","0","1000","The cmdlet 'Restore-AzManagedHsm' has been removed and no alias was found for the original cmdlet name.","Add the cmdlet 'Restore-AzManagedHsm' back to the module, or add an alias to the original cmdlet name."
"Microsoft.Azure.PowerShell.Cmdlets.KeyVault.dll","Microsoft.Azure.Commands.KeyVault.Commands.GetAzureManagedHsm","Get-AzManagedHsm","0","1000","The cmdlet 'Get-AzManagedHsm' has been removed and no alias was found for the original cmdlet name.","Add the cmdlet 'Get-AzManagedHsm' back to the module, or add an alias to the original cmdlet name."
"Microsoft.Azure.PowerShell.Cmdlets.KeyVault.dll","Microsoft.Azure.Commands.KeyVault.Commands.NewAzureManagedHsm","New-AzManagedHsm","0","1000","The cmdlet 'New-AzManagedHsm' has been removed and no alias was found for the original cmdlet name.","Add the cmdlet 'New-AzManagedHsm' back to the module, or add an alias to the original cmdlet name."
"Microsoft.Azure.PowerShell.Cmdlets.KeyVault.dll","Microsoft.Azure.Commands.KeyVault.Commands.GetAzureManagedHsmRoleAssignment","Get-AzManagedHsmRoleAssignment","0","1000","The cmdlet 'Get-AzManagedHsmRoleAssignment' has been removed and no alias was found for the original cmdlet name.","Add the cmdlet 'Get-AzManagedHsmRoleAssignment' back to the module, or add an alias to the original cmdlet name."
"Microsoft.Azure.PowerShell.Cmdlets.KeyVault.dll","Microsoft.Azure.Commands.KeyVault.Commands.GetAzureManagedHsmRoleDefinition","Get-AzManagedHsmRoleDefinition","0","1000","The cmdlet 'Get-AzManagedHsmRoleDefinition' has been removed and no alias was found for the original cmdlet name.","Add the cmdlet 'Get-AzManagedHsmRoleDefinition' back to the module, or add an alias to the original cmdlet name."
