"Module","ClassName","Target","Severity","ProblemId","Description","Remediation"
"Az.Aks","Microsoft.Azure.Commands.Aks.NewAzureRmAksNodePool","New-AzAksNodePool","1","8510","Cmdlet 'New-AzAksNodePool' has multiple parameter sets, but no defined default parameter set.","Define a default parameter set in the cmdlet attribute."
"Az.Aks","Microsoft.Azure.Commands.Aks.StartAzureRmAksDashboard","Start-AzAksDashboard","1","8100","Start-AzAksDashboard Does not support ShouldProcess but the cmdlet verb Start indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.Aks","Microsoft.Azure.Commands.Aks.StopAzureRmAksDashboard","Stop-AzAksDashboard","1","8100","Stop-AzAksDashboard Does not support ShouldProcess but the cmdlet verb Stop indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.Aks","Get-AzAksNodePoolUpgradeProfile","Get-AzAksNodePoolUpgradeProfile","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Get-AzAksNodePoolUpgradeProfile does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.Aks","Get-AzAksUpgradeProfile","Get-AzAksUpgradeProfile","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Get-AzAksUpgradeProfile does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.Aks","Start-AzAksCluster","Start-AzAksCluster","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Start-AzAksCluster does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.Aks","Stop-AzAksCluster","Stop-AzAksCluster","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Stop-AzAksCluster does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.Aks","Get-AzAksNodePoolUpgradeProfile","Get-AzAksNodePoolUpgradeProfile","2","8010","Get-AzAksNodePoolUpgradeProfile Changes the ConfirmImpact but does not set the SupportsShouldProcess property to true in the cmdlet attribute.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.Aks","Get-AzAksNodePoolUpgradeProfile","Get-AzAksNodePoolUpgradeProfile","2","8200","Get-AzAksNodePoolUpgradeProfile changes the confirm impact.  Please ensure that the change in ConfirmImpact is justified","Verify that ConfirmImpact is changed appropriately by the cmdlet. It is very rare for a cmdlet to change the ConfirmImpact."
"Az.Aks","Get-AzAksUpgradeProfile","Get-AzAksUpgradeProfile","2","8010","Get-AzAksUpgradeProfile Changes the ConfirmImpact but does not set the SupportsShouldProcess property to true in the cmdlet attribute.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.Aks","Get-AzAksUpgradeProfile","Get-AzAksUpgradeProfile","2","8200","Get-AzAksUpgradeProfile changes the confirm impact.  Please ensure that the change in ConfirmImpact is justified","Verify that ConfirmImpact is changed appropriately by the cmdlet. It is very rare for a cmdlet to change the ConfirmImpact."
"Az.Aks","Get-AzAksVersion","Get-AzAksVersion","2","8010","Get-AzAksVersion Changes the ConfirmImpact but does not set the SupportsShouldProcess property to true in the cmdlet attribute.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.Aks","Get-AzAksVersion","Get-AzAksVersion","2","8200","Get-AzAksVersion changes the confirm impact.  Please ensure that the change in ConfirmImpact is justified","Verify that ConfirmImpact is changed appropriately by the cmdlet. It is very rare for a cmdlet to change the ConfirmImpact."
"Az.Aks","New-AzAksTimeInWeekObject","New-AzAksTimeInWeekObject","1","8100","New-AzAksTimeInWeekObject Does not support ShouldProcess but the cmdlet verb New indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.Aks","New-AzAksTimeSpanObject","New-AzAksTimeSpanObject","1","8100","New-AzAksTimeSpanObject Does not support ShouldProcess but the cmdlet verb New indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
