"Module","Cmdlet","Example","Line","RuleName","ProblemId","Severity","Description","Extent","Remediation"
"Az.Aks","Disable-AzAksAddOn","1","1","Capitalization_Conventions_Violated","5101","1","Disable-AzAksAddon doesn't follow the Capitalization Conventions.","Disable-AzAksAddon -Name HttpApplicationRouting,Monitoring,AzurePolicy,VirtualNode,KubeDashboard","Check the Capitalization Conventions. Suggest format: Disable-AzAksAddOn"
"Az.Aks","Enable-AzAksAddOn","1","1","Capitalization_Conventions_Violated","5101","1","Enable-AzAksAddon doesn't follow the Capitalization Conventions.","Enable-AzAksAddon -Name HttpApplicationRouting,Monitoring,AzurePolicy,VirtualNode,KubeDashboard -WorkspaceResourceId xxxxx/xxxx -SubnetName subnet","Check the Capitalization Conventions. Suggest format: Enable-AzAksAddOn"
"Az.Aks","Update-AzAksMaintenanceConfiguration","1","0","MissingExampleTitle","5043","1","Title of the example is missing.","D:\a\_work\1\s\src\Aks\Aks.Autorest\docs\Update-AzAksMaintenanceConfiguration.md","Add title for the example. Remove any placeholders."
"Az.Aks","Update-AzAksMaintenanceConfiguration","1","0","MissingExampleCode","5044","1","Code of the example is missing.","D:\a\_work\1\s\src\Aks\Aks.Autorest\docs\Update-AzAksMaintenanceConfiguration.md","Add code for the example. Remove any placeholders."
"Az.Aks","Update-AzAksMaintenanceConfiguration","1","0","MissingExampleDescription","5046","1","Description of the example is missing.","D:\a\_work\1\s\src\Aks\Aks.Autorest\docs\Update-AzAksMaintenanceConfiguration.md","Add description for the example. Remove any placeholders."
"Az.Aks","Update-AzAksMaintenanceConfiguration","2","0","MissingExampleTitle","5043","1","Title of the example is missing.","D:\a\_work\1\s\src\Aks\Aks.Autorest\docs\Update-AzAksMaintenanceConfiguration.md","Add title for the example. Remove any placeholders."
"Az.Aks","Update-AzAksMaintenanceConfiguration","2","0","MissingExampleCode","5044","1","Code of the example is missing.","D:\a\_work\1\s\src\Aks\Aks.Autorest\docs\Update-AzAksMaintenanceConfiguration.md","Add code for the example. Remove any placeholders."
"Az.Aks","Update-AzAksMaintenanceConfiguration","2","0","MissingExampleDescription","5046","1","Description of the example is missing.","D:\a\_work\1\s\src\Aks\Aks.Autorest\docs\Update-AzAksMaintenanceConfiguration.md","Add description for the example. Remove any placeholders."
"Az.Aks","Update-AzAksMaintenanceConfiguration","1","0","MissingExampleTitle","5043","1","Title of the example is missing.","D:\a\_work\1\s\src\Aks\Aks\help\Update-AzAksMaintenanceConfiguration.md","Add title for the example. Remove any placeholders."
"Az.Aks","Update-AzAksMaintenanceConfiguration","1","0","MissingExampleCode","5044","1","Code of the example is missing.","D:\a\_work\1\s\src\Aks\Aks\help\Update-AzAksMaintenanceConfiguration.md","Add code for the example. Remove any placeholders."
"Az.Aks","Update-AzAksMaintenanceConfiguration","1","0","MissingExampleDescription","5046","1","Description of the example is missing.","D:\a\_work\1\s\src\Aks\Aks\help\Update-AzAksMaintenanceConfiguration.md","Add description for the example. Remove any placeholders."
"Az.Aks","Update-AzAksMaintenanceConfiguration","2","0","MissingExampleTitle","5043","1","Title of the example is missing.","D:\a\_work\1\s\src\Aks\Aks\help\Update-AzAksMaintenanceConfiguration.md","Add title for the example. Remove any placeholders."
"Az.Aks","Update-AzAksMaintenanceConfiguration","2","0","MissingExampleCode","5044","1","Code of the example is missing.","D:\a\_work\1\s\src\Aks\Aks\help\Update-AzAksMaintenanceConfiguration.md","Add code for the example. Remove any placeholders."
"Az.Aks","Update-AzAksMaintenanceConfiguration","2","0","MissingExampleDescription","5046","1","Description of the example is missing.","D:\a\_work\1\s\src\Aks\Aks\help\Update-AzAksMaintenanceConfiguration.md","Add description for the example. Remove any placeholders."
"Az.Aks","Get-AzAksManagedClusterOutboundNetworkDependencyEndpoint","1","2","Is_Alias","5100","2","select is an alias of 'Select-Object'.","select Category,Endpoint","Use formal name 'Select-Object' of the alias 'select'."
"Az.Aks","Get-AzAksManagedClusterOutboundNetworkDependencyEndpoint","1","2","Is_Alias","5100","2","select is an alias of 'Select-Object'.","select Category,Endpoint","Use formal name 'Select-Object' of the alias 'select'."
