"Module","ClassName","Target","Severity","ProblemId","Description","Remediation"
"Az.Aks","Get-AzAksMaintenanceConfiguration","Get-AzAksMaintenanceConfiguration","0","3000","The type of property 'TimeInWeek' of type 'Microsoft.Azure.PowerShell.Cmdlets.Aks.Models.Api20230201.IMaintenanceConfiguration' has changed from 'Microsoft.Azure.PowerShell.Cmdlets.Aks.Models.ITimeInWeek' to 'System.Collections.Generic.List`1[Microsoft.Azure.PowerShell.Cmdlets.Aks.Models.ITimeInWeek]'.","Change the type of property 'TimeInWeek' back to 'Microsoft.Azure.PowerShell.Cmdlets.Aks.Models.ITimeInWeek'."
"Az.Aks","Get-AzAksMaintenanceConfiguration","Get-AzAksMaintenanceConfiguration","0","3000","The type of property 'NotAllowedTime' of type 'Microsoft.Azure.PowerShell.Cmdlets.Aks.Models.Api20230201.IMaintenanceConfiguration' has changed from 'Microsoft.Azure.PowerShell.Cmdlets.Aks.Models.ITimeSpan' to 'System.Collections.Generic.List`1[Microsoft.Azure.PowerShell.Cmdlets.Aks.Models.ITimeSpan]'.","Change the type of property 'NotAllowedTime' back to 'Microsoft.Azure.PowerShell.Cmdlets.Aks.Models.ITimeSpan'."
"Az.Aks","Get-AzAksMaintenanceConfiguration","Get-AzAksMaintenanceConfiguration","0","3000","The type of property 'SystemDataCreatedByType' of type 'Microsoft.Azure.PowerShell.Cmdlets.Aks.Models.Api20230201.IMaintenanceConfiguration' has changed from 'System.Nullable`1[Microsoft.Azure.PowerShell.Cmdlets.Aks.Support.CreatedByType]' to 'System.String'.","Change the type of property 'SystemDataCreatedByType' back to 'System.Nullable`1[Microsoft.Azure.PowerShell.Cmdlets.Aks.Support.CreatedByType]'."
"Az.Aks","Get-AzAksMaintenanceConfiguration","Get-AzAksMaintenanceConfiguration","0","3000","The type of property 'SystemDataLastModifiedByType' of type 'Microsoft.Azure.PowerShell.Cmdlets.Aks.Models.Api20230201.IMaintenanceConfiguration' has changed from 'System.Nullable`1[Microsoft.Azure.PowerShell.Cmdlets.Aks.Support.CreatedByType]' to 'System.String'.","Change the type of property 'SystemDataLastModifiedByType' back to 'System.Nullable`1[Microsoft.Azure.PowerShell.Cmdlets.Aks.Support.CreatedByType]'."
"Az.Aks","Get-AzAksManagedClusterOSOption","Get-AzAksManagedClusterOSOption","0","3000","The type of property 'OSOptionPropertyList' of type 'Microsoft.Azure.PowerShell.Cmdlets.Aks.Models.Api20230201.IOSOptionProfile' has changed from 'Microsoft.Azure.PowerShell.Cmdlets.Aks.Models.IOSOptionProperty' to 'System.Collections.Generic.List`1[Microsoft.Azure.PowerShell.Cmdlets.Aks.Models.IOSOptionProperty]'.","Change the type of property 'OSOptionPropertyList' back to 'Microsoft.Azure.PowerShell.Cmdlets.Aks.Models.IOSOptionProperty'."
"Az.Aks","Get-AzAksManagedClusterOutboundNetworkDependencyEndpoint","Get-AzAksManagedClusterOutboundNetworkDependencyEndpoint","0","3000","The type of property 'Endpoint' of type 'Microsoft.Azure.PowerShell.Cmdlets.Aks.Models.Api20230201.IOutboundEnvironmentEndpoint' has changed from 'Microsoft.Azure.PowerShell.Cmdlets.Aks.Models.IEndpointDependency' to 'System.Collections.Generic.List`1[Microsoft.Azure.PowerShell.Cmdlets.Aks.Models.IEndpointDependency]'.","Change the type of property 'Endpoint' back to 'Microsoft.Azure.PowerShell.Cmdlets.Aks.Models.IEndpointDependency'."
"Az.Aks","Get-AzAksNodePoolUpgradeProfile","Get-AzAksNodePoolUpgradeProfile","0","3000","The type of property 'Upgrade' of type 'Microsoft.Azure.PowerShell.Cmdlets.Aks.Models.Api20230201.IAgentPoolUpgradeProfile' has changed from 'Microsoft.Azure.PowerShell.Cmdlets.Aks.Models.IAgentPoolUpgradeProfilePropertiesUpgradesItem' to 'System.Collections.Generic.List`1[Microsoft.Azure.PowerShell.Cmdlets.Aks.Models.IAgentPoolUpgradeProfilePropertiesUpgradesItem]'.","Change the type of property 'Upgrade' back to 'Microsoft.Azure.PowerShell.Cmdlets.Aks.Models.IAgentPoolUpgradeProfilePropertiesUpgradesItem'."
"Az.Aks","Get-AzAksNodePoolUpgradeProfile","Get-AzAksNodePoolUpgradeProfile","0","3000","The type of property 'OSType' of type 'Microsoft.Azure.PowerShell.Cmdlets.Aks.Models.Api20230201.IAgentPoolUpgradeProfile' has changed from 'Microsoft.Azure.PowerShell.Cmdlets.Aks.Support.OSType' to 'System.String'.","Change the type of property 'OSType' back to 'Microsoft.Azure.PowerShell.Cmdlets.Aks.Support.OSType'."
"Az.Aks","Get-AzAksSnapshot","Get-AzAksSnapshot","0","3000","The type of property 'OSSku' of type 'Microsoft.Azure.PowerShell.Cmdlets.Aks.Models.Api20230201.ISnapshot' has changed from 'System.Nullable`1[Microsoft.Azure.PowerShell.Cmdlets.Aks.Support.Ossku]' to 'System.String'.","Change the type of property 'OSSku' back to 'System.Nullable`1[Microsoft.Azure.PowerShell.Cmdlets.Aks.Support.Ossku]'."
"Az.Aks","Get-AzAksSnapshot","Get-AzAksSnapshot","0","3000","The type of property 'OSType' of type 'Microsoft.Azure.PowerShell.Cmdlets.Aks.Models.Api20230201.ISnapshot' has changed from 'System.Nullable`1[Microsoft.Azure.PowerShell.Cmdlets.Aks.Support.OSType]' to 'System.String'.","Change the type of property 'OSType' back to 'System.Nullable`1[Microsoft.Azure.PowerShell.Cmdlets.Aks.Support.OSType]'."
"Az.Aks","Get-AzAksSnapshot","Get-AzAksSnapshot","0","3000","The type of property 'SnapshotType' of type 'Microsoft.Azure.PowerShell.Cmdlets.Aks.Models.Api20230201.ISnapshot' has changed from 'System.Nullable`1[Microsoft.Azure.PowerShell.Cmdlets.Aks.Support.SnapshotType]' to 'System.String'.","Change the type of property 'SnapshotType' back to 'System.Nullable`1[Microsoft.Azure.PowerShell.Cmdlets.Aks.Support.SnapshotType]'."
"Az.Aks","Get-AzAksUpgradeProfile","Get-AzAksUpgradeProfile","0","3000","The type of property 'AgentPoolProfile' of type 'Microsoft.Azure.PowerShell.Cmdlets.Aks.Models.Api20230201.IManagedClusterUpgradeProfile' has changed from 'Microsoft.Azure.PowerShell.Cmdlets.Aks.Models.IManagedClusterPoolUpgradeProfile' to 'System.Collections.Generic.List`1[Microsoft.Azure.PowerShell.Cmdlets.Aks.Models.IManagedClusterPoolUpgradeProfile]'.","Change the type of property 'AgentPoolProfile' back to 'Microsoft.Azure.PowerShell.Cmdlets.Aks.Models.IManagedClusterPoolUpgradeProfile'."
