"Module","Cmdlet","Example","Line","RuleName","ProblemId","Severity","Description","Extent","Remediation"
"Az.KeyVault","Get-AzKeyVaultSecret","12","4","Invalid_Cmdlet","5000","1","Register-SecretVault is not a valid command name.","Register-SecretVault -Name AzKeyVault -ModuleName Az.KeyVault -VaultParameters @{ AZKVaultName = 'test-kv'; SubscriptionId = 'xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx' }","Check the spell of Register-SecretVault."
"Az.KeyVault","Get-AzKeyVaultSecret","12","7","Invalid_Cmdlet","5000","1","Set-Secret is not a valid command name.","Set-Secret -Vault AzKeyVault -Name secureSecret -SecureStringSecret $secure","Check the spell of Set-Secret."
"Az.KeyVault","Get-AzKeyVaultSecret","12","8","Invalid_Cmdlet","5000","1","Get-Secret is not a valid command name.","Get-Secret -Vault AzKeyVault -Name secureSecret -AsPlainText","Check the spell of Get-Secret."
"Az.KeyVault","Remove-AzKeyVaultSecret","4","4","Invalid_Cmdlet","5000","1","Register-SecretVault is not a valid command name.","Register-SecretVault -Name AzKeyVault -ModuleName Az.KeyVault -VaultParameters @{ AZKVaultName = 'test-kv'; SubscriptionId = 'xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx' }","Check the spell of Register-SecretVault."
"Az.KeyVault","Remove-AzKeyVaultSecret","4","7","Invalid_Cmdlet","5000","1","Set-Secret is not a valid command name.","Set-Secret -Vault AzKeyVault -Name secureSecret -SecureStringSecret $secure","Check the spell of Set-Secret."
"Az.KeyVault","Remove-AzKeyVaultSecret","4","8","Invalid_Cmdlet","5000","1","Remove-Secret is not a valid command name.","Remove-Secret -Vault AzKeyVault -Name secureSecret","Check the spell of Remove-Secret."
"Az.KeyVault","Set-AzKeyVaultSecret","4","4","Invalid_Cmdlet","5000","1","Register-SecretVault is not a valid command name.","Register-SecretVault -Name AzKeyVault -ModuleName Az.KeyVault -VaultParameters @{ AZKVaultName = 'test-kv'; SubscriptionId = 'xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx' }","Check the spell of Register-SecretVault."
"Az.KeyVault","Set-AzKeyVaultSecret","4","7","Invalid_Cmdlet","5000","1","Set-Secret is not a valid command name.","Set-Secret -Name secureSecret -SecureStringSecret $secure -Vault AzKeyVault","Check the spell of Set-Secret."
"Az.KeyVault","Remove-AzKeyVaultSecret","4","2","Invalid_Cmdlet","5000","1","Install-Module is not a valid command name.","Install-Module Microsoft.PowerShell.SecretManagement -Repository PSGallery -AllowPrerelease","Check the spell of Install-Module."
"Az.KeyVault","Get-AzKeyVaultSecret","12","2","Invalid_Cmdlet","5000","1","Install-Module is not a valid command name.","Install-Module Microsoft.PowerShell.SecretManagement -Repository PSGallery -AllowPrerelease","Check the spell of Install-Module."
