"Module","Cmdlet","Example","Line","RuleName","ProblemId","Severity","Description","Extent","Remediation"
"Az.Oracle","Get-AzOracleDbSystem","1","1","Invalid_Cmdlet","5000","1","Get-AzOracleDbSystem is not a valid command name.","Get-AzOracleDbSystem","Check the spell of Get-AzOracleDbSystem."
"Az.Oracle","Get-AzOracleDbSystem","2","1","Invalid_Cmdlet","5000","1","Get-AzOracleDbSystem is not a valid command name.","Get-AzOracleDbSystem -ResourceGroupName PowerShellTestRg -Name OFake_PowerShellTestDbSystem","Check the spell of Get-AzOracleDbSystem."
"Az.Oracle","Get-AzOracleDbVersion","1","1","Invalid_Cmdlet","5000","1","Get-AzOracleDbVersion is not a valid command name.","Get-AzOracleDbVersion -Location eastus2","Check the spell of Get-AzOracleDbVersion."
"Az.Oracle","Get-AzOracleDbVersion","2","1","Invalid_Cmdlet","5000","1","Get-AzOracleDbVersion is not a valid command name.","Get-AzOracleDbVersion -Location eastus2 -Shape 'VM.Standard3.Flex'","Check the spell of Get-AzOracleDbVersion."
"Az.Oracle","Get-AzOracleNetworkAnchor","1","1","Invalid_Cmdlet","5000","1","Get-AzOracleNetworkAnchor is not a valid command name.","Get-AzOracleNetworkAnchor","Check the spell of Get-AzOracleNetworkAnchor."
"Az.Oracle","Get-AzOracleNetworkAnchor","2","1","Invalid_Cmdlet","5000","1","Get-AzOracleNetworkAnchor is not a valid command name.","Get-AzOracleNetworkAnchor -ResourceGroupName PowerShellTestRg -Name OFake_owerShellTestNetworkAnchor","Check the spell of Get-AzOracleNetworkAnchor."
"Az.Oracle","Get-AzOracleResourceAnchor","1","1","Invalid_Cmdlet","5000","1","Get-AzOracleResourceAnchor is not a valid command name.","Get-AzOracleResourceAnchor","Check the spell of Get-AzOracleResourceAnchor."
"Az.Oracle","Get-AzOracleResourceAnchor","2","1","Invalid_Cmdlet","5000","1","Get-AzOracleResourceAnchor is not a valid command name.","Get-AzOracleResourceAnchor -ResourceGroupName PowerShellTestRg -Name OFake_PowerShellTestResourceAnchor","Check the spell of Get-AzOracleResourceAnchor."
"Az.Oracle","Invoke-AzOracleActionAutonomousDatabase","1","1","Invalid_Cmdlet","5000","1","Invoke-AzOracleActionAutonomousDatabase is not a valid command name.","Invoke-AzOracleActionAutonomousDatabase -ResourceGroupName PowerShellTestRg -Name OFakePowerShellTestAdbs -Action Stop","Check the spell of Invoke-AzOracleActionAutonomousDatabase."
"Az.Oracle","Invoke-AzOracleActionAutonomousDatabase","2","1","Invalid_Cmdlet","5000","1","Invoke-AzOracleActionAutonomousDatabase is not a valid command name.","Invoke-AzOracleActionAutonomousDatabase -ResourceGroupName PowerShellTestRg -Name OFakePowerShellTestAdbs -Action Start","Check the spell of Invoke-AzOracleActionAutonomousDatabase."
