"Module","ClassName","Target","Severity","ProblemId","Description","Remediation"
"Az.Network","Microsoft.Azure.Commands.Network.NewAzureApplicationGatewayFirewallPolicyManagedRuleOverrideCommand","New-AzApplicationGatewayFirewallPolicyManagedRuleOverride","0","2040","The validation set for parameter 'Sensitivity' for cmdlet 'New-AzApplicationGatewayFirewallPolicyManagedRuleOverride' no longer contains the value 'None'.","Add 'None' back to the validation set for 'Sensitivity'."
"Az.Network","Microsoft.Azure.Commands.Network.NewAzureFirewallPolicyCommand","New-AzFirewallPolicy","0","2020","The cmdlet 'New-AzFirewallPolicy' no longer supports the type 'System.String' for parameter 'UserAssignedIdentityId'.","Change the type for parameter 'UserAssignedIdentityId' back to 'System.String'."
"Az.Network","Microsoft.Azure.Commands.Network.SetAzureFirewallPolicyCommand","Set-AzFirewallPolicy","0","2020","The cmdlet 'Set-AzFirewallPolicy' no longer supports the type 'System.String' for parameter 'UserAssignedIdentityId'.","Change the type for parameter 'UserAssignedIdentityId' back to 'System.String'."
"Az.Network","Microsoft.Azure.Commands.Network.AddAzureRmRouteConfigCommand","Add-AzRouteConfig","0","2020","The cmdlet 'Add-AzRouteConfig' no longer supports the type 'System.String' for parameter 'NextHopIpAddress'.","Change the type for parameter 'NextHopIpAddress' back to 'System.String'."
"Az.Network","Microsoft.Azure.Commands.Network.NewAzureRmRouteConfigCommand","New-AzRouteConfig","0","2020","The cmdlet 'New-AzRouteConfig' no longer supports the type 'System.String' for parameter 'NextHopIpAddress'.","Change the type for parameter 'NextHopIpAddress' back to 'System.String'."
"Az.Network","Microsoft.Azure.Commands.Network.SetAzureRmRouteConfigCommand","Set-AzRouteConfig","0","2020","The cmdlet 'Set-AzRouteConfig' no longer supports the type 'System.String' for parameter 'NextHopIpAddress'.","Change the type for parameter 'NextHopIpAddress' back to 'System.String'."
"Az.Network","Microsoft.Azure.Commands.Network.AddAzureRmRouteServerPeer","Add-AzRouteServerPeer","0","3010","The property 'EnableOnlyIpv6Peering' of type 'Microsoft.Azure.Commands.Network.Models.PSHubVirtualNetworkConnection' has been removed.","Add the property 'EnableOnlyIpv6Peering' back to type 'Microsoft.Azure.Commands.Network.Models.PSHubVirtualNetworkConnection'."
"Az.Network","Microsoft.Azure.Commands.Network.GetAzureRmConnectionPolicyCommand","Get-AzConnectionPolicy","0","3010","The property 'EnableOnlyIpv6Peering' of type 'Microsoft.Azure.Commands.Network.Models.PSHubVirtualNetworkConnection' has been removed.","Add the property 'EnableOnlyIpv6Peering' back to type 'Microsoft.Azure.Commands.Network.Models.PSHubVirtualNetworkConnection'."
"Az.Network","Microsoft.Azure.Commands.Network.GetHubVirtualNetworkConnectionCommand","Get-AzVirtualHubVnetConnection","0","3010","The property 'EnableOnlyIpv6Peering' of type 'Microsoft.Azure.Commands.Network.Models.PSHubVirtualNetworkConnection' has been removed.","Add the property 'EnableOnlyIpv6Peering' back to type 'Microsoft.Azure.Commands.Network.Models.PSHubVirtualNetworkConnection'."
"Az.Network","Microsoft.Azure.Commands.Network.NewAzVirtualHubBgpConnectionCommand","New-AzVirtualHubBgpConnection","0","3010","The property 'EnableOnlyIpv6Peering' of type 'Microsoft.Azure.Commands.Network.Models.PSHubVirtualNetworkConnection' has been removed.","Add the property 'EnableOnlyIpv6Peering' back to type 'Microsoft.Azure.Commands.Network.Models.PSHubVirtualNetworkConnection'."
