"AssemblyFileName","ClassName","Target","Severity","ProblemId","Description","Remediation"
"Microsoft.Azure.Commands.DataFactoryV2.dll","Microsoft.Azure.Commands.DataFactoryV2.GetAzureDataFactoryLinkedServiceCommand","Get-AzureRmDataFactoryV2LinkedService","0","1020","The cmdlet 'Get-AzureRmDataFactoryV2LinkedService' no longer has output type 'System.Collections.Generic.List`1[Microsoft.Azure.Commands.DataFactoryV2.Models.PSLinkedService]'.","Make cmdlet 'Get-AzureRmDataFactoryV2LinkedService' return type 'System.Collections.Generic.List`1[Microsoft.Azure.Commands.DataFactoryV2.Models.PSLinkedService]'."
"Microsoft.Azure.Commands.DataFactoryV2.dll","Microsoft.Azure.Commands.DataFactoryV2.GetAzureDataFactoryPipelineRunCommand","Get-AzureRmDataFactoryV2PipelineRun","0","1020","The cmdlet 'Get-AzureRmDataFactoryV2PipelineRun' no longer has output type 'System.Collections.Generic.List`1[Microsoft.Azure.Commands.DataFactoryV2.Models.PSPipelineRun]'.","Make cmdlet 'Get-AzureRmDataFactoryV2PipelineRun' return type 'System.Collections.Generic.List`1[Microsoft.Azure.Commands.DataFactoryV2.Models.PSPipelineRun]'."
"Microsoft.Azure.Commands.DataFactoryV2.dll","Microsoft.Azure.Commands.DataFactoryV2.GetAzureDataFactoryTriggerRunCommand","Get-AzureRmDataFactoryV2TriggerRun","0","1020","The cmdlet 'Get-AzureRmDataFactoryV2TriggerRun' no longer has output type 'System.Collections.Generic.List`1[Microsoft.Azure.Commands.DataFactoryV2.Models.PSTriggerRun]'.","Make cmdlet 'Get-AzureRmDataFactoryV2TriggerRun' return type 'System.Collections.Generic.List`1[Microsoft.Azure.Commands.DataFactoryV2.Models.PSTriggerRun]'."
"Microsoft.Azure.Commands.DataFactoryV2.dll","Microsoft.Azure.Commands.DataFactoryV2.StopAzureDataFactoryTriggerCommand","Stop-AzureRmDataFactoryV2Trigger","0","1020","The cmdlet 'Stop-AzureRmDataFactoryV2Trigger' no longer has output type 'System.Collections.Generic.List`1[Microsoft.Azure.Commands.DataFactoryV2.Models.PSTrigger]'.","Make cmdlet 'Stop-AzureRmDataFactoryV2Trigger' return type 'System.Collections.Generic.List`1[Microsoft.Azure.Commands.DataFactoryV2.Models.PSTrigger]'."
"Microsoft.Azure.Commands.DataFactoryV2.dll","Microsoft.Azure.Commands.DataFactoryV2.StartAzureDataFactoryTriggerCommand","Start-AzureRmDataFactoryV2Trigger","0","1020","The cmdlet 'Start-AzureRmDataFactoryV2Trigger' no longer has output type 'System.Collections.Generic.List`1[Microsoft.Azure.Commands.DataFactoryV2.Models.PSTrigger]'.","Make cmdlet 'Start-AzureRmDataFactoryV2Trigger' return type 'System.Collections.Generic.List`1[Microsoft.Azure.Commands.DataFactoryV2.Models.PSTrigger]'."
"Microsoft.Azure.Commands.DataFactoryV2.dll","Microsoft.Azure.Commands.DataFactoryV2.GetAzureDataFactoryTriggerCommand","Get-AzureRmDataFactoryV2Trigger","0","1020","The cmdlet 'Get-AzureRmDataFactoryV2Trigger' no longer has output type 'System.Collections.Generic.List`1[Microsoft.Azure.Commands.DataFactoryV2.Models.PSTrigger]'.","Make cmdlet 'Get-AzureRmDataFactoryV2Trigger' return type 'System.Collections.Generic.List`1[Microsoft.Azure.Commands.DataFactoryV2.Models.PSTrigger]'."
"Microsoft.Azure.Commands.DataFactoryV2.dll","Microsoft.Azure.Commands.DataFactoryV2.GetAzureDataFactoryActivityRunCommand","Get-AzureRmDataFactoryV2ActivityRun","0","1020","The cmdlet 'Get-AzureRmDataFactoryV2ActivityRun' no longer has output type 'System.Collections.Generic.List`1[Microsoft.Azure.Commands.DataFactoryV2.Models.PSActivityRun]'.","Make cmdlet 'Get-AzureRmDataFactoryV2ActivityRun' return type 'System.Collections.Generic.List`1[Microsoft.Azure.Commands.DataFactoryV2.Models.PSActivityRun]'."
"Microsoft.Azure.Commands.DataFactoryV2.dll","Microsoft.Azure.Commands.DataFactoryV2.GetAzureDataFactoryCommand","Get-AzureRmDataFactoryV2","0","1020","The cmdlet 'Get-AzureRmDataFactoryV2' no longer has output type 'System.Collections.Generic.List`1[Microsoft.Azure.Commands.DataFactoryV2.Models.PSDataFactory]'.","Make cmdlet 'Get-AzureRmDataFactoryV2' return type 'System.Collections.Generic.List`1[Microsoft.Azure.Commands.DataFactoryV2.Models.PSDataFactory]'."
"Microsoft.Azure.Commands.DataFactoryV2.dll","Microsoft.Azure.Commands.DataFactoryV2.GetAzureDataFactoryPipelineCommand","Get-AzureRmDataFactoryV2Pipeline","0","1020","The cmdlet 'Get-AzureRmDataFactoryV2Pipeline' no longer has output type 'System.Collections.Generic.List`1[Microsoft.Azure.Commands.DataFactoryV2.Models.PSPipeline]'.","Make cmdlet 'Get-AzureRmDataFactoryV2Pipeline' return type 'System.Collections.Generic.List`1[Microsoft.Azure.Commands.DataFactoryV2.Models.PSPipeline]'."
"Microsoft.Azure.Commands.DataFactoryV2.dll","Microsoft.Azure.Commands.DataFactoryV2.GetAzureDataFactoryDatasetCommand","Get-AzureRmDataFactoryV2Dataset","0","1020","The cmdlet 'Get-AzureRmDataFactoryV2Dataset' no longer has output type 'System.Collections.Generic.List`1[Microsoft.Azure.Commands.DataFactoryV2.Models.PSDataset]'.","Make cmdlet 'Get-AzureRmDataFactoryV2Dataset' return type 'System.Collections.Generic.List`1[Microsoft.Azure.Commands.DataFactoryV2.Models.PSDataset]'."
"Microsoft.Azure.Commands.DataFactoryV2.dll","Microsoft.Azure.Commands.DataFactoryV2.GetAzureDataFactoryIntegrationRuntimeCommand","Get-AzureRmDataFactoryV2IntegrationRuntime","0","1020","The cmdlet 'Get-AzureRmDataFactoryV2IntegrationRuntime' no longer has output type 'System.Collections.Generic.List`1[Microsoft.Azure.Commands.DataFactoryV2.Models.PSIntegrationRuntime]'.","Make cmdlet 'Get-AzureRmDataFactoryV2IntegrationRuntime' return type 'System.Collections.Generic.List`1[Microsoft.Azure.Commands.DataFactoryV2.Models.PSIntegrationRuntime]'."
"Microsoft.Azure.Commands.DataFactoryV2.dll","Microsoft.Azure.Commands.DataFactoryV2.GetAzureDataFactoryIntegrationRuntimeMetricCommand","Get-AzureRmDataFactoryV2IntegrationRuntimeMetric","0","3030","The generic type for 'property CpuUtilization' has been changed from 'System.Nullable`1[System.Double]' to 'System.Nullable`1[System.Int32]'. ","Change the generic type for 'property CpuUtilization' back to 'System.Nullable`1[System.Double]'."
